userid, dateofbirthid, geoid, gender
74306,20060101,516es,2
53061,20051101,4102de,1
49162,20060201,3195ca,1
11823,20051001,414de,1
5663,20060401,61447fr,2
13750,20050801,10152uk,1
95112,20050701,617fr,1
43599,20060701,48de,1
71113,20040901,10152uk,1
48916,20060801,48de,1
32036,20061201,1034uk,1
10400,20061001,414de,1
91668,20061201,84it,1
100580,20050701,1175us,1
104427,20070301,510es,1
97049,20050901,3117ca,1
118068,20070301,1035uk,1
28341,20070701,510es,1
1267,20060801,46de,1
4499,20060501,720ie,2
62586,20060701,825it,1
19655,20060101,4404de,1
45763,20090501,466de,1
97059,20090201,10255uk,1
51418,20060101,712ie,2
100381,20090601,148au,1
47210,20080901,4404de,2
11570,20060201,518es,1
28073,20080801,4404de,1
43214,20060901,423de,2
105438,20080801,432de,2
18855,20060601,1013uk,1
32136,20090801,526es,2
102417,20070101,1013uk,1
26302,20060401,466de,1
24772,20090601,9598nz,1
68106,20070501,516es,2
92940,20060301,11454us,2
12663,20071101,712ie,1
12536,20040401,1043uk,1
61680,20031201,73ie,1
88916,20030401,1143au,2
90418,20060501,1254au,2
81913,20021201,119us,2
84532,20031001,10152uk,1
112520,20021101,148au,1
57880,20040401,61447fr,1
115469,20031201,6387fr,2
108493,20051201,3117ca,1
29530,20021201,11368us,1
112237,20040601,1043uk,1
90026,20040501,516es,2
95891,20030101,4111de,2
26586,20040901,518es,2
50563,20030401,617fr,1
117296,20040701,857it,2
98040,20021001,531es,1
26585,20021001,3195ca,1
7641,20040301,465de,2
31293,20030501,321ca,1
6252,20030901,516es,2
14072,20040601,630fr,2
3852,20040101,422de,2
117872,20040301,4404de,2
38948,20040301,46de,1
72467,20050401,527es,2
90009,20050801,423de,1
27815,20031001,458de,2
86636,20040401,465de,2
32970,20040401,10255uk,1
59497,20040601,10152uk,2
66109,20040701,510es,1
2802,20040401,526es,2
82752,20040701,466de,1
63651,20040601,1013uk,1
35178,20040201,423de,2
105080,20040101,246be,1
11746,20040101,518es,2
91827,20040301,466de,2
7874,20031101,246be,2
110644,20030401,919nz,1
36449,20030301,10255uk,1
80367,20021201,9598nz,1
51866,20031101,10152uk,2
76900,20021201,4111de,1
78833,20031001,10252uk,2
34391,20031201,510es,1
46275,20040701,526es,2
1216,20040201,531es,2
107757,20030301,527es,2
79509,20040601,1011uk,1
84481,20040101,1035uk,1
106631,20020901,1034uk,1
79157,20031001,4111de,1
75995,20040501,825it,1
95940,20040701,414de,2
98185,20040201,10152uk,2
46836,20050501,478de,1
53175,20040701,510es,1
12937,20030501,510es,2
10520,20040201,478de,1
83848,20041201,1043uk,1
71578,20040701,465de,2
35659,20040701,3195ca,1
116075,20021001,510es,1
41586,20040701,10103uk,1
78756,20030901,4404de,2
43760,20040301,91182nz,1
58415,20031201,91592nz,2
96272,20020901,516es,2
22605,20040601,423de,2
113728,20040401,825it,2
100872,20040101,3195ca,1
26414,20040401,432de,2
64893,20040201,9598nz,2
85811,20040601,1040uk,2
617,20030901,516es,2
106967,20040201,516es,1
45810,20021101,4404de,2
1215,20040301,3117ca,1
111158,20030501,4111de,2
92035,20031201,466de,1
110940,20040201,3448ca,1
2801,20030201,1034uk,2
24966,20060501,61447fr,2
10836,20021201,4404de,2
10151,20040501,1034uk,2
116330,20030701,4404de,2
66743,20030101,3195ca,1
46040,20030501,458de,2
76405,20050601,45de,1
47988,20030901,41de,2
115765,20021201,11454us,1
18299,20031101,728ie,1
14889,20030601,423de,1
97248,20040401,526es,2
99134,20021101,1175us,1
25607,20031201,466de,2
91052,20040501,825it,2
75155,20030301,4102de,1
36983,20040601,3448ca,2
69003,20030401,728ie,1
81842,20040501,11454us,1
49469,20031101,414de,1
4296,20050201,1056uk,1
98914,20040801,516es,2
68722,20040301,728ie,1
71916,20040401,720ie,2
35819,20060801,350ca,2
68400,20030801,422de,2
13017,20040701,1043uk,1
68185,20040101,45de,1
77990,20040701,712ie,2
52690,20040601,45de,1
12086,20030901,527es,2
86391,20040901,526es,2
82284,20060301,423de,2
3314,20040601,423de,1
96457,20050801,10152uk,2
110404,20040401,526es,2
110326,20041001,414de,1
101303,20040401,728ie,2
17061,20060901,465de,1
87716,20070401,676fr,1
18599,20080501,10252uk,2
3213,20080501,712ie,2
74094,20060801,246be,1
6912,20080801,48de,2
97311,20070101,73ie,2
84795,20070401,531es,1
98631,20051101,6387fr,2
106431,20070601,465de,2
2089,20070201,91592nz,1
52092,20060701,4111de,2
86865,20070701,518es,2
61681,20050901,712ie,2
82128,20031201,1175us,2
104424,20040501,84it,1
66630,20030101,4111de,1
75684,20030901,2351be,2
81849,20031001,510es,2
30032,20030901,630fr,1
2979,20021001,1056uk,2
95562,20040301,148au,1
116422,20040601,10252uk,1
113617,20031201,531es,2
107277,20040201,984nz,1
96982,20030301,414de,1
6951,20030201,676fr,1
103125,20030101,617fr,2
91491,20031101,321ca,1
96478,20031201,1040uk,2
41576,20021001,630fr,2
9484,20040401,333ca,2
44529,20040101,630fr,1
76779,20040101,1143au,1
59251,20030201,516es,2
12648,20040501,61447fr,1
26883,20031001,432de,2
22351,20031201,516es,1
78406,20031001,526es,1
84756,20040401,3448ca,2
34662,20030601,2149be,2
38701,20040801,422de,2
18556,20021201,41de,1
13888,20050801,48de,1
48875,20021001,4102de,1
90438,20031001,4404de,1
41626,20030701,1013uk,2
51724,20030301,2149be,2
50575,20030701,46de,1
11572,20040501,466de,1
52929,20030501,510es,2
52084,20030801,414de,1
38327,20031101,1199au,2
95347,20031101,527es,1
40099,20040701,246be,1
99943,20040701,478de,1
101509,20031101,414de,1
44846,20040801,97nz,2
113648,20040601,466de,2
100656,20041001,531es,2
24584,20020901,728ie,1
26441,20040201,6387fr,1
61196,20040501,4102de,2
16211,20040501,246be,2
12804,20030601,4404de,1
52222,20050101,91462nz,2
96167,20021101,526es,1
57544,20040801,91462nz,1
111178,20040701,984nz,1
64263,20040601,531es,2
110867,20030901,10252uk,2
33024,20030701,4102de,2
79799,20040701,41de,2
89531,20030901,1011uk,2
12645,20040301,6112fr,1
92370,20030701,526es,2
72400,20021201,531es,1
97387,20021201,45de,1
59901,20040501,9598nz,2
24359,20021001,527es,2
65369,20040701,825it,2
73984,20040701,1034uk,1
8359,20030901,1056uk,2
58590,20040801,466de,2
34157,20040301,531es,2
99657,20040801,350ca,1
9744,20040801,432de,2
54453,20030601,712ie,1
3551,20040701,825it,2
62290,20040801,1035uk,1
57502,20031101,423de,1
22883,20040101,712ie,2
112995,20030801,458de,1
14882,20031001,10152uk,2
90817,20040301,478de,1
97195,20040301,432de,2
65885,20040801,478de,2
23625,20040801,825it,1
55571,20030801,1043uk,2
60172,20031001,10252uk,1
92215,20030601,1043uk,1
59415,20031101,728ie,2
31365,20030901,465de,1
113384,20030701,712ie,1
62014,20030301,1167au,1
8487,20040501,321ca,1
29355,20030601,423de,1
50704,20030501,516es,1
69518,20040201,527es,1
35267,20040501,527es,1
92579,20030301,465de,1
101556,20030901,73ie,2
63033,20030301,48de,1
47303,20040601,527es,2
62440,20040501,45de,2
108066,20031001,414de,1
107374,20051001,1035uk,1
115544,20060101,478de,2
81700,20031001,4111de,2
58233,20051101,424de,2
118803,20031001,466de,1
102862,20040101,423de,2
93726,20031101,10152uk,1
110233,20040401,1143au,2
83794,20031101,4102de,1
75906,20040101,466de,1
71338,20060201,422de,1
40917,20040101,1199au,1
23794,20030301,1013uk,1
61838,20040601,423de,1
48557,20040601,1013uk,1
51940,20031201,4404de,2
33174,20040201,1034uk,2
31946,20040601,333ca,1
77869,20040501,61447fr,2
11333,20040501,1056uk,2
106148,20041001,423de,2
100849,20031201,1172us,2
685,20040201,10152uk,1
47444,20071201,527es,2
85124,20040701,423de,2
59981,20040501,518es,2
111466,20040201,46de,2
98647,20041001,1175us,2
94014,20080601,728ie,2
71448,20031201,423de,2
66964,20040801,518es,1
91051,20030901,45de,2
7741,20040701,10255uk,2
37295,20080201,466de,1
80811,20040501,246be,2
49002,20080801,167au,2
81659,20071101,518es,1
81619,20071001,531es,1
102699,20080401,4111de,2
4948,20030901,10252uk,1
66063,20040601,630fr,1
96590,20070601,1040uk,2
67347,20050301,531es,2
85834,20080301,9598nz,1
62619,20070901,676fr,2
70573,20041101,46de,1
14671,20041201,10252uk,2
18826,20061101,84it,2
38895,20040701,531es,2
42894,20040301,423de,2
1024,20031001,712ie,2
80303,20050401,46de,2
103253,20031201,516es,1
118915,20030901,167au,2
68340,20031101,167au,2
69324,20040301,41de,2
15470,20031201,617fr,1
93234,20040101,11368us,2
31111,20031001,73ie,2
6810,20030601,48de,1
107741,20030501,857it,1
40551,20040301,2351be,2
52195,20040801,6387fr,2
102887,20040601,4404de,2
12568,20040801,10103uk,1
22378,20030401,4404de,2
106559,20040701,531es,2
60118,20030301,510es,1
25868,20060601,91462nz,1
58840,20030701,10255uk,2
96015,20051201,1013uk,2
3373,20040401,510es,2
16937,20040101,414de,2
13892,20050601,531es,2
47169,20031001,423de,1
16097,20070801,465de,1
47092,20050301,466de,1
75817,20041001,676fr,2
78869,20050801,1056uk,1
110067,20031201,424de,1
88854,20050601,518es,1
88091,20070601,46de,1
6766,20040901,321ca,1
39097,20060901,10103uk,1
88319,20041001,1035uk,2
1541,20050301,45de,1
50919,20050501,465de,1
7773,20040101,4102de,2
54318,20041101,1056uk,2
102892,20040701,91182nz,2
82275,20050401,10103uk,1
97559,20071101,4404de,2
28999,20050301,46de,2
105184,20040201,1043uk,2
118627,20061101,148au,1
54754,20070301,45de,1
21440,20030901,2351be,1
84343,20070401,61447fr,1
38070,20060901,478de,1
107336,20050101,2351be,2
87103,20050301,1172us,1
15979,20070501,1035uk,1
80475,20061101,91592nz,1
700,20041001,518es,2
11920,20050501,1013uk,1
73414,20041201,2149be,2
40233,20040401,1011uk,1
63252,20040901,414de,1
40723,20060901,424de,1
75593,20070701,432de,1
79934,20040301,45de,1
84883,20050101,526es,1
68838,20070801,46de,1
17509,20070501,630fr,1
73583,20050201,414de,1
63465,20050101,1035uk,2
45439,20040501,478de,2
103051,20070101,414de,1
112163,20050601,4404de,1
16234,20060901,526es,1
20142,20040201,9598nz,2
32017,20050201,2351be,1
84668,20040901,46de,1
77819,20060901,4404de,1
51949,20070301,6387fr,1
80207,20050401,48de,2
8201,20040901,46de,1
60243,20061001,1011uk,1
19284,20061001,712ie,1
35752,20050801,1056uk,1
35915,20041101,531es,2
43729,20041101,414de,2
86144,20050601,728ie,2
81061,20070601,4102de,1
72693,20061201,465de,1
7084,20070501,46de,1
27160,20070101,84it,1
3681,20061101,1056uk,1
73485,20070201,720ie,1
15128,20070501,422de,1
12411,20070801,414de,1
25581,20040301,516es,1
10649,20070601,531es,1
12709,20061101,424de,2
17524,20070101,97nz,1
108178,20040501,516es,1
71622,20031201,825it,1
102771,20061201,720ie,1
92182,20031201,712ie,1
107251,20031101,1011uk,2
45172,20040701,531es,1
35534,20031201,11454us,2
116904,20050501,1172us,1
7416,20040601,984nz,2
101868,20040601,84it,2
96781,20061101,432de,1
535,20031001,1013uk,2
87652,20050801,857it,2
10017,20051101,4102de,2
93422,20060501,84it,1
113467,20040201,432de,2
105469,20040101,518es,2
1828,20060601,478de,1
1345,20060301,2351be,2
39088,20040601,1011uk,1
27649,20051001,527es,2
116146,20040501,422de,1
31062,20041001,720ie,2
10701,20031201,458de,2
79797,20040401,2351be,2
75908,20040801,728ie,2
90617,20040401,97nz,1
51914,20060301,4111de,1
67044,20050301,712ie,1
110967,20040801,516es,2
72972,20031001,728ie,2
54639,20031201,458de,1
2441,20070301,1143au,1
64791,20040301,432de,1
12985,20031201,46de,1
51528,20040501,91592nz,1
54395,20060301,414de,1
98133,20070801,6387fr,2
71234,20051101,857it,2
98956,20050901,119us,1
4170,20040801,1162us,2
5503,20060501,1254au,1
12144,20070501,48de,2
107259,20050901,414de,2
53102,20050801,526es,2
81451,20040401,825it,2
113820,20041201,10103uk,2
106925,20040501,422de,1
68240,20041101,350ca,1
3638,20031001,246be,2
10621,20051201,10152uk,1
1883,20040601,825it,2
57036,20060801,10103uk,2
54045,20040501,527es,2
16370,20040501,84it,2
86406,20060701,2149be,1
27640,20050501,119us,1
98469,20050101,4111de,2
105833,20050401,4102de,1
12403,20040201,10103uk,2
102977,20070801,510es,2
112097,20070501,4404de,1
14511,20030901,466de,1
76907,20050201,424de,1
44190,20050601,465de,1
99211,20050201,526es,1
83181,20040201,10103uk,2
274,20040401,1011uk,2
24139,20040501,10255uk,1
102269,20030501,10252uk,1
70916,20030201,1175us,1
116410,20040201,728ie,1
113573,20051201,4404de,2
8093,20040801,2149be,1
28515,20030301,1175us,1
72018,20031201,333ca,1
39748,20030301,41de,2
55025,20030901,857it,1
84792,20030301,41de,2
46694,20020901,414de,2
62315,20040101,478de,1
86016,20031001,2351be,2
60069,20050101,1043uk,2
65704,20031101,2149be,2
100933,20060201,3117ca,2
108311,20041101,4111de,1
114537,20050901,46de,2
103087,20040401,11368us,2
52344,20060101,4111de,2
61748,20031001,857it,1
9726,20050901,10252uk,2
27451,20060301,4404de,2
95127,20040701,510es,2
48363,20040801,1167au,2
23352,20040601,1143au,2
50046,20071101,321ca,2
96968,20060801,527es,2
101574,20040601,518es,1
18098,20051201,465de,2
35863,20040301,728ie,2
93909,20040201,1013uk,1
55801,20031101,1056uk,2
87395,20060201,432de,2
53625,20060201,617fr,2
94753,20031001,531es,1
33813,20071001,321ca,2
95449,20030901,676fr,1
8178,20031101,41de,1
7698,20040501,712ie,1
51605,20031101,1056uk,2
23236,20060501,728ie,2
38513,20031201,516es,2
89112,20071201,518es,2
78443,20031001,414de,2
37800,20041001,10252uk,1
69104,20031201,10152uk,1
62959,20050601,516es,2
81841,20050701,1040uk,1
51357,20031201,48de,2
95410,20040301,630fr,1
111702,20050601,10103uk,2
91507,20070701,516es,1
3171,20080801,466de,1
13269,20040101,516es,2
107520,20040101,333ca,2
118679,20050701,1162us,1
68671,20080201,712ie,2
115052,20050801,728ie,1
103701,20040801,3448ca,1
92701,20030901,510es,2
61468,20041101,432de,2
101546,20030901,46de,2
72746,20050401,48de,2
76838,20040401,4404de,1
48702,20050301,246be,1
73746,20031001,676fr,1
114889,20040301,6387fr,2
47590,20080801,422de,2
8783,20080301,4102de,1
86590,20031101,11368us,1
25278,20040501,91182nz,2
113363,20080301,531es,2
56681,20080501,414de,2
69677,20070101,4102de,1
47012,20041101,2149be,2
35072,20050701,10152uk,1
214,20040101,3195ca,2
96987,20040901,84it,2
42378,20071001,510es,1
78818,20080201,4404de,2
6694,20080601,531es,2
112834,20060401,1040uk,1
34173,20050201,1040uk,1
83073,20080301,41de,1
106624,20050601,466de,2
106056,20070901,857it,1
42262,20040401,516es,1
6011,20050701,1199au,1
26341,20070701,510es,1
101112,20050701,458de,2
19334,20060501,41de,1
18052,20031001,518es,2
42985,20031001,48de,2
16878,20031201,45de,2
37423,20040501,458de,1
42802,20040601,1013uk,1
113392,20050401,1013uk,2
48095,20040401,1034uk,1
39631,20031101,526es,1
109348,20040701,1011uk,2
12294,20040401,10103uk,2
114616,20040501,1040uk,1
85945,20050501,465de,1
8591,20040601,1254au,2
102316,20040301,465de,1
115347,20031101,350ca,2
97907,20040701,516es,1
89311,20050701,825it,1
33952,20031001,518es,2
16158,20040601,1043uk,1
46970,20031201,526es,1
113372,20040301,1040uk,1
70122,20031201,1199au,2
35530,20040301,333ca,2
46860,20041201,2149be,1
26015,20040401,84it,1
25309,20031201,527es,2
40717,20030901,11368us,1
47151,20060401,3448ca,2
61809,20040201,465de,2
71601,20050601,465de,2
81831,20041201,1011uk,1
8809,20050501,4102de,1
118329,20050101,2351be,2
85731,20041101,46de,2
108868,20050401,4111de,2
61756,20061101,516es,2
115818,20030501,119us,2
117251,20021101,414de,1
94805,20040901,478de,2
24389,20021001,617fr,1
68874,20060701,1040uk,1
81795,20030401,10103uk,1
46076,20031101,10103uk,1
36949,20040101,4102de,2
62132,20021101,73ie,1
63969,20040601,9598nz,1
21391,20030701,45de,1
45210,20031001,527es,1
63335,20021201,10152uk,2
27944,20080601,321ca,2
370,20040501,466de,2
82498,20040101,6387fr,2
76204,20040201,458de,2
80675,20040501,423de,1
73242,20040201,510es,2
20853,20031001,11454us,1
96388,20060101,1056uk,2
70506,20060401,531es,2
46550,20040601,526es,2
104057,20040601,1343au,2
103029,20031001,984nz,1
70642,20051001,1011uk,2
76384,20040701,422de,1
24740,20080801,617fr,2
81252,20040801,119us,2
27938,20031101,1013uk,1
57552,20080301,825it,2
46079,20040601,526es,2
7024,20040601,10152uk,1
77204,20040801,10152uk,2
58561,20040501,617fr,1
24447,20040701,333ca,2
1082,20060301,712ie,2
71292,20080401,720ie,2
43266,20071201,1175us,1
78839,20031001,510es,2
32417,20030201,4404de,2
115842,20060801,4404de,2
4682,20040501,11368us,1
101347,20080801,510es,2
85864,20040301,414de,2
82577,20080201,518es,2
110815,20080801,10255uk,1
7592,20031101,527es,1
33582,20031101,45de,2
95421,20060401,516es,2
101482,20040401,526es,1
8309,20070901,423de,2
3967,20060201,531es,2
64759,20051201,10255uk,1
80689,20060701,3448ca,2
55491,20031001,48de,1
62467,20060101,527es,1
54409,20060101,478de,2
95791,20060301,458de,1
2145,20040701,466de,1
110949,20071001,41de,2
71177,20060201,1013uk,2
51850,20040201,3117ca,1
44808,20031201,1162us,2
69280,20050501,11368us,1
7149,20040701,321ca,2
90528,20041101,46de,1
15955,20031001,1034uk,2
93631,20040801,73ie,1
86084,20080701,1035uk,1
39904,20031201,465de,2
26722,20040801,465de,1
111338,20040601,1034uk,1
54175,20060701,91182nz,1
106919,20040101,432de,2
114827,20050501,4404de,1
112434,20060901,510es,2
51040,20080401,48de,1
53364,20040501,2351be,2
14548,20080101,119us,2
2320,20031201,73ie,2
70713,20080201,1034uk,2
85574,20080601,41de,2
83660,20080801,45de,1
36986,20040201,432de,1
16609,20050101,84it,1
5546,20080201,414de,2
80071,20061101,728ie,2
77058,20040101,712ie,1
61950,20040301,148au,1
107293,20040401,1011uk,1
43571,20031201,527es,1
110544,20060201,91592nz,2
101564,20040301,510es,2
50489,20030901,516es,2
53682,20031201,1034uk,2
17056,20040801,11454us,1
15087,20061101,2149be,1
4842,20040201,1056uk,2
279,20040501,825it,2
33841,20040101,91592nz,2
34065,20040801,6387fr,1
75773,20031201,73ie,1
20939,20031001,2149be,2
100090,20040601,424de,1
21429,20031001,527es,1
5324,20040601,857it,2
80050,20040501,712ie,1
107518,20060601,527es,2
110599,20040801,61447fr,1
89148,20050201,4111de,2
33368,20080601,1254au,1
82478,20050701,73ie,2
19513,20040601,526es,2
4328,20040501,1011uk,1
107176,20071101,333ca,2
71984,20041101,3448ca,1
66843,20040101,11454us,2
64041,20080201,41de,2
110613,20040601,712ie,2
15113,20040701,10152uk,1
86243,20070801,321ca,1
15172,20041201,720ie,1
91663,20050601,510es,1
117990,20080301,712ie,2
15902,20050501,321ca,1
95813,20040901,630fr,1
